state,model,value
0,1,0
0,2,0
0,3,0
0.100418410041841,1,0.1995763379492656
0.100418410041841,2,0.049705012167153936
0.100418410041841,3,2.0132615442813862e-7
0.200836820083682,1,0.39663171162969835
0.200836820083682,2,0.09840163862677473
0.200836820083682,3,3.188543389098797e-6
0.301255230125523,1,0.5911661210412983
0.301255230125523,2,0.14608987937886242
0.301255230125523,3,1.597658330626528e-5
0.401673640167364,1,0.7831795661840655
0.401673640167364,2,0.192769734423417
0.401673640167364,3,4.9971091611311635e-5
0.502092050209205,1,0.9726720470579995
0.502092050209205,2,0.23844120376043831
0.502092050209205,3,1.2072336500035252e-4
0.602510460251046,1,1.159643563663101
0.602510460251046,2,0.28310428738992666
0.602510460251046,3,2.476852880470837e-4
0.702928870292887,1,1.3440941159993698
0.702928870292887,2,0.32675898531188186
0.702928870292887,3,4.539642700904789e-4
0.803347280334728,1,1.5260237040668057
0.803347280334728,2,0.3694052975263039
0.803347280334728,3,7.66078182121599e-4
0.9037656903765691,1,1.7054323278654087
0.9037656903765691,2,0.4110432240331928
0.9037656903765691,3,0.001213710293671233
1.00418410041841,1,1.8823199873951788
1.00418410041841,2,0.4516727648325485
1.00418410041841,3,0.0018294642096967628
1.104602510460251,1,2.0566866826561157
1.104602510460251,2,0.4912939199243711
1.104602510460251,3,0.0026486188074701378
1.205020920502092,1,2.2285324136482205
1.205020920502092,2,0.5299066893086606
1.205020920502092,3,0.0037088831734641836
1.3054393305439331,1,2.397857180371492
1.3054393305439331,2,0.5675110729854169
1.3054393305439331,3,0.005050151540240577
1.405857740585774,1,2.564660982825931
1.405857740585774,2,0.6041070709546401
1.405857740585774,3,0.006714258223336378
1.506276150627615,1,2.728943821011537
1.506276150627615,2,0.6396946832163302
1.506276150627615,3,0.008744732558152668
1.606694560669456,1,2.89070569492831
1.606694560669456,2,0.6742739097704871
1.606694560669456,3,0.011186553836840307
1.707112970711297,1,3.04994660457625
1.707112970711297,2,0.7078447506171108
1.707112970711297,3,0.014085906245187907
1.8075313807531381,1,3.206666549955358
1.8075313807531381,2,0.7404072057562019
1.8075313807531381,3,0.017489933799508695
1.907949790794979,1,3.360865531065632
1.907949790794979,2,0.7719612751877591
1.907949790794979,3,0.02144649528352849
2.00836820083682,1,3.5125435479070743
2.00836820083682,2,0.8025069589117839
2.00836820083682,3,0.02600391918527256
2.1087866108786613,1,3.661700600479684
2.1087866108786613,2,0.8320442569282753
2.1087866108786613,3,0.03121075863395273
2.209205020920502,1,3.8083366887834598
2.209205020920502,2,0.8605731692372331
2.209205020920502,3,0.03711554633685443
2.309623430962343,1,3.952451812818403
2.309623430962343,2,0.8880936958386583
2.309623430962343,3,0.043766549516224273
2.410041841004184,1,4.094045972584514
2.410041841004184,2,0.9146058367325502
2.410041841004184,3,0.05121152484615843
2.510460251046025,1,4.2331191680817915
2.510460251046025,2,0.9401095919189091
2.510460251046025,3,0.05949747338948752
2.6108786610878663,1,4.369671399310235
2.6108786610878663,2,0.9646049613977348
2.6108786610878663,3,0.06867039553466547
2.711297071129707,1,4.503702666269849
2.711297071129707,2,0.9880919451690273
2.711297071129707,3,0.0787750459326566
2.811715481171548,1,4.6352129689606265
2.811715481171548,2,1.0105705432327867
2.811715481171548,3,0.08985468843382316
2.912133891213389,1,4.764202307382574
2.912133891213389,2,1.032040755589013
2.912133891213389,3,0.10195085102481105
3.01255230125523,1,4.8906706815356875
3.01255230125523,2,1.0525025822377057
3.01255230125523,3,0.11510308076543918
3.1129707112970713,1,5.014618091419967
3.1129707112970713,2,1.0719560231788656
3.1129707112970713,3,0.12934869872558563
3.213389121338912,1,5.136044537035417
3.213389121338912,2,1.090401078412493
3.213389121338912,3,0.1447225549220743
3.313807531380753,1,5.254950018382031
3.313807531380753,2,1.1078377479385861
3.313807531380753,3,0.16125678325556292
3.414225941422594,1,5.371334535459813
3.414225941422594,2,1.1242660317571476
3.414225941422594,3,0.17898055644743183
3.514644351464435,1,5.485198088268762
3.514644351464435,2,1.1396859298681745
3.514644351464435,3,0.1979198409766676
3.6150627615062763,1,5.596540676808878
3.6150627615062763,2,1.1540974422716688
3.6150627615062763,3,0.21809715201675361
3.715481171548117,1,5.705362301080164
3.715481171548117,2,1.1675005689676303
3.715481171548117,3,0.23953130837255543
3.815899581589958,1,5.811662961082613
3.815899581589958,2,1.1798953099560578
3.815899581589958,3,0.26223718741721
3.916317991631799,1,5.915442656816233
3.916317991631799,2,1.1912816652369527
3.916317991631799,3,0.2862254800290094
4.01673640167364,1,6.016701388281017
4.01673640167364,2,1.2016596348103148
4.01673640167364,3,0.3115024455282924
4.117154811715481,1,6.115439155476969
4.117154811715481,2,1.2110292186761438
4.117154811715481,3,0.33806966661432813
4.2175732217573225,1,6.21165595840409
4.2175732217573225,2,1.2193904168344387
4.2175732217573225,3,0.3659238043022057
4.317991631799163,1,6.305351797062377
4.317991631799163,2,1.2267432292852014
4.317991631799163,3,0.3950563528597213
4.418410041841004,1,6.39652667145183
4.418410041841004,2,1.233087656028431
4.418410041841004,3,0.42545339474426225
4.518828451882845,1,6.485180581572452
4.518828451882845,2,1.2384236970641274
4.518828451882845,3,0.4570953555396997
4.619246861924686,1,6.5713135274242385
4.619246861924686,2,1.2427513523922897
4.619246861924686,3,0.48995675889327117
4.7196652719665275,1,6.654925509007195
4.7196652719665275,2,1.2460706220129198
4.7196652719665275,3,0.5240059814524702
4.820083682008368,1,6.736016526321318
4.820083682008368,2,1.2483815059260168
4.820083682008368,3,0.5592050078019328
4.920502092050209,1,6.814586579366607
4.920502092050209,2,1.2496840041315798
4.920502092050209,3,0.5955091854003243
5.02092050209205,1,6.890635668143066
5.02092050209205,2,1.2499781166296113
5.02092050209205,3,0.632866979517229
5.121338912133891,1,6.96416379265069
5.121338912133891,2,1.249263843420108
5.121338912133891,3,0.6712197281700343
5.2217573221757325,1,7.035170952889481
5.2217573221757325,2,1.2475411845030724
5.2217573221757325,3,0.7105013970608187
5.322175732217573,1,7.103657148859439
5.322175732217573,2,1.2448101398785036
5.322175732217573,3,0.7506383345132424
5.422594142259414,1,7.169622380560564
5.422594142259414,2,1.2410707095464018
5.422594142259414,3,0.7915490264094283
5.523012552301255,1,7.233066647992857
5.523012552301255,2,1.2363228935067667
5.523012552301255,3,0.833143851126855
5.623430962343096,1,7.293989951156317
5.623430962343096,2,1.2305666917595977
5.623430962343096,3,0.8753248344752409
5.7238493723849375,1,7.352392290050946
5.7238493723849375,2,1.2238021043048972
5.7238493723849375,3,0.917985404633435
5.824267782426778,1,7.40827366467674
5.824267782426778,2,1.2160291311426619
5.824267782426778,3,0.961010147086296
5.924686192468619,1,7.461634075033699
5.924686192468619,2,1.2072477722728943
5.924686192468619,3,1.0042745595615914
6.02510460251046,1,7.51247352112183
6.02510460251046,2,1.1974580276955935
6.02510460251046,3,1.0476448069668738
6.125523012552301,1,7.560792002941127
6.125523012552301,2,1.1866598974107596
6.125523012552301,3,1.0909774763263753
6.2259414225941425,1,7.606589520491586
6.2259414225941425,2,1.1748533814183926
6.2259414225941425,3,1.1341193317178933
6.326359832635983,1,7.649866073773218
6.326359832635983,2,1.1620384797184924
6.326359832635983,3,1.1769070692096726
6.426778242677824,1,7.690621662786017
6.426778242677824,2,1.148215192311059
6.426778242677824,3,1.2191670717973002
6.527196652719665,1,7.728856287529981
6.527196652719665,2,1.1333835191960926
6.527196652719665,3,1.2607151643405894
6.627615062761506,1,7.764569948005112
6.627615062761506,2,1.117543460373593
6.627615062761506,3,1.301356368500464
6.7280334728033475,1,7.797762644211413
6.7280334728033475,2,1.1006950158435602
6.7280334728033475,3,1.3408846576758533
6.828451882845188,1,7.828434376148877
6.828451882845188,2,1.0828381856059943
6.828451882845188,3,1.3790827119405673
6.928870292887029,1,7.856585143817509
6.928870292887029,2,1.0639729696608953
6.928870292887029,3,1.4157216729801982
7.02928870292887,1,7.88221494721731
7.02928870292887,2,1.044099368008263
7.02928870292887,3,1.4505608990289964
7.129707112970711,1,7.905323786348279
7.129707112970711,2,1.0232173806480978
7.129707112970711,3,1.4833477198067628
7.2301255230125525,1,7.925911661210411
7.2301255230125525,2,1.0013270075803993
7.2301255230125525,3,1.513817191455737
7.330543933054393,1,7.943978571803715
7.330543933054393,2,0.9784282488051677
7.330543933054393,3,1.541691851477479
7.430962343096234,1,7.959524518128185
7.430962343096234,2,0.9545211043224038
7.430962343096234,3,1.5666814736697647
7.531380753138075,1,7.9725495001838205
7.531380753138075,2,0.9296055741321059
7.531380753138075,3,1.5884828230634653
7.631799163179916,1,7.983053517970622
7.631799163179916,2,0.9036816582342757
7.631799163179916,3,1.6067794108594393
7.7322175732217575,1,7.991036571488595
7.7322175732217575,2,0.8767493566289106
7.7322175732217575,3,1.6212412493654176
7.832635983263598,1,7.996498660737732
7.832635983263598,2,0.8488086693160142
7.832635983263598,3,1.631524606932894
7.933054393305439,1,7.999439785718036
7.933054393305439,2,0.8198595962955837
7.933054393305439,3,1.6372717628940068
8.03347280334728,1,7.99985994642951
8.03347280334728,2,0.7899021375676192
8.03347280334728,3,1.6381107624984317
8.133891213389122,1,7.997759142872146
8.133891213389122,2,0.7589362931321233
8.133891213389122,3,1.633655171850263
8.234309623430962,1,7.993137375045956
8.234309623430962,2,0.7269620629890934
8.234309623430962,3,1.623503832844909
8.334728033472803,1,7.985994642950928
8.334728033472803,2,0.6939794471385312
8.334728033472803,3,1.6072406181059726
8.435146443514645,1,7.976330946587071
8.435146443514645,2,0.659988445580435
8.435146443514645,3,1.5844341859221416
8.535564853556485,1,7.96414628595438
8.535564853556485,2,0.6249890583148048
8.535564853556485,3,1.5546377351840732
8.635983263598327,1,7.949440661052854
8.635983263598327,2,0.5889812853416423
8.635983263598327,3,1.5173887603212837
8.736401673640167,1,7.932214071882495
8.736401673640167,2,0.5519651266609475
8.736401673640167,3,1.4722088062390402
8.836820083682008,1,7.9124665184433045
8.836820083682008,2,0.5139405822727188
8.836820083682008,3,1.4186032232552304
8.93723849372385,1,7.890198000735282
8.93723849372385,2,0.47490765217695774
8.93723849372385,3,1.356060922037278
9.03765690376569,1,7.865408518758425
9.03765690376569,2,0.4348663363736627
9.03765690376569,3,1.2840541285390046
9.138075313807532,1,7.838098072512738
9.138075313807532,2,0.39381663486283536
9.138075313807532,3,1.2020381389375245
9.238493723849372,1,7.808266661998212
9.238493723849372,2,0.351758547644474
9.238493723849372,3,1.1094510745701456
9.338912133891213,1,7.77591428721486
9.338912133891213,2,0.3086920747185804
9.338912133891213,3,1.0057136368712314
9.439330543933055,1,7.741040948162672
9.439330543933055,2,0.26461721608515276
9.439330543933055,3,0.8902288623091081
9.539748953974895,1,7.703646644841653
9.539748953974895,2,0.21953397174419287
9.539748953974895,3,0.7623818773229534
9.640167364016737,1,7.6637313772518
9.640167364016737,2,0.17344234169569894
9.640167364016737,3,0.62153965325966
9.740585774058577,1,7.621295145393113
9.740585774058577,2,0.12634232593967276
9.740585774058577,3,0.4670507613107535
9.841004184100418,1,7.576337949265595
9.841004184100418,2,0.07823392447611255
9.841004184100418,3,0.29824512744925613
9.94142259414226,1,7.528859788869241
9.94142259414226,2,0.029117137305018304
9.94142259414226,3,0.11443378736658794
10.0418410041841,1,7.478860664204056
10.0418410041841,2,-0.02100803557360642
10.0418410041841,3,-0.08509135859055128
10.142259414225942,1,7.426340575270041
10.142259414225942,2,-0.07214159415976695
10.142259414225942,3,-0.30105779048330206
10.242677824267782,1,7.371299522067192
10.242677824267782,2,-0.12428353845345796
10.242677824267782,3,-0.534212613843728
10.343096234309623,1,7.313737504595508
10.343096234309623,2,-0.177433868454683
10.343096234309623,3,-0.785322804737989
10.443514644351465,1,7.253654522854992
10.443514644351465,2,-0.23159258416344386
10.443514644351465,3,-1.0551754548293815
10.543933054393305,1,7.191050576845642
10.543933054393305,2,-0.2867596855797334
10.543933054393305,3,-1.3445780164414867
10.644351464435147,1,7.125925666567461
10.644351464435147,2,-0.3429351727035588
10.644351464435147,3,-1.6543585476213138
10.744769874476987,1,7.05827979202045
10.744769874476987,2,-0.4001190455349164
10.744769874476987,3,-1.9853659572023439
10.845188284518828,1,6.988112953204601
10.845188284518828,2,-0.45831130407380805
10.845188284518828,3,-2.3384702498677044
10.94560669456067,1,6.915425150119919
10.94560669456067,2,-0.5175119483202337
10.94560669456067,3,-2.7145627712132505
11.04602510460251,1,6.84021638276641
11.04602510460251,2,-0.5777209782741899
11.04602510460251,3,-3.114556452810671
11.146443514644352,1,6.7624866511440604
11.146443514644352,2,-0.6389383939356801
11.146443514644352,3,-3.5393860572706366
11.246861924686192,1,6.682235955252887
11.246861924686192,2,-0.7011641953047025
11.246861924686192,3,-3.9900084233058752
11.347280334728033,1,6.599464295092872
11.347280334728033,2,-0.7643983823812608
11.347280334728033,3,-4.4674027107943175
11.447698744769875,1,6.5141716706640285
11.447698744769875,2,-0.8286409551653513
11.447698744769875,3,-4.972570645842166
11.548117154811715,1,6.426358081966354
11.548117154811715,2,-0.8938919136569741
11.548117154811715,3,-5.506536765847049
11.648535564853557,1,6.336023528999842
11.648535564853557,2,-0.9601512578561309
11.648535564853557,3,-6.070348664561135
11.748953974895397,1,6.243168011764499
11.748953974895397,2,-1.02741898776282
11.748953974895397,3,-6.66507723715419
11.849372384937238,1,6.1477915302603225
11.849372384937238,2,-1.0956951033770412
11.849372384937238,3,-7.291816925276765
11.94979079497908,1,6.049894084487317
11.94979079497908,2,-1.1649796046987984
11.94979079497908,3,-7.951685962123265
12.05020920502092,1,5.949475674445477
12.05020920502092,2,-1.235272491728086
12.05020920502092,3,-8.645826617495041
12.150627615062762,1,5.846536300134799
12.150627615062762,2,-1.3065737644649076
12.150627615062762,3,-9.375405442863576
12.251046025104602,1,5.741075961555294
12.251046025104602,2,-1.3788834229092615
12.251046025104602,3,-10.141613516433518
12.351464435146443,1,5.6330946587069555
12.351464435146443,2,-1.4522014670611512
12.351464435146443,3,-10.94566668820586
12.451882845188285,1,5.522592391589784
12.451882845188285,2,-1.5265278969205713
12.451882845188285,3,-11.788805825040983
12.552301255230125,1,5.4095691602037785
12.552301255230125,2,-1.6018627124875255
12.552301255230125,3,-12.672297055721822
12.652719665271967,1,5.294024964548939
12.652719665271967,2,-1.6782059137620138
12.652719665271967,3,-13.597432016016993
12.753138075313807,1,5.175959804625272
12.753138075313807,2,-1.7555575007440325
12.753138075313807,3,-14.565528093743806
12.853556485355648,1,5.055373680432764
12.853556485355648,2,-1.8339174734335888
12.853556485355648,3,-15.577928673831543
12.95397489539749,1,4.93226659197143
12.95397489539749,2,-1.9132858318306756
12.95397489539749,3,-16.636003383384402
13.05439330543933,1,4.806638539241259
13.05439330543933,2,-1.9936625759352946
13.05439330543933,3,-17.741148336744665
13.154811715481172,1,4.678489522242257
13.154811715481172,2,-2.0750477057474495
13.154811715481172,3,-18.894786380555935
13.255230125523012,1,4.547819540974425
13.255230125523012,2,-2.157441221267135
13.255230125523012,3,-20.098367338826023
13.355648535564853,1,4.414628595437755
13.355648535564853,2,-2.240843122494354
13.355648535564853,3,-21.35336825799026
13.456066945606695,1,4.278916685632252
13.456066945606695,2,-2.3252534094291075
13.456066945606695,3,-22.661293651974514
13.556485355648535,1,4.140683811557922
13.556485355648535,2,-2.4106720820713914
13.556485355648535,3,-24.023675747258263
13.656903765690377,1,3.999929973214755
13.656903765690377,2,-2.497099140421211
13.656903765690377,3,-25.442074727937843
13.757322175732217,1,3.8566551706027568
13.757322175732217,2,-2.584534584478561
13.757322175732217,3,-26.91807898078943
13.857740585774058,1,3.7108594037219245
13.857740585774058,2,-2.672978414243447
13.857740585774058,3,-28.45330534033225
13.9581589958159,1,3.5625426725722598
13.9581589958159,2,-2.7624306297158654
13.9581589958159,3,-30.049399333891593
14.05857740585774,1,3.411704977153761
14.05857740585774,2,-2.8528912308958176
14.05857740585774,3,-31.708035426661976
14.158995815899582,1,3.2583463174664313
14.158995815899582,2,-2.944360217783302
14.158995815899582,3,-33.43091726677035
14.259414225941422,1,3.102466693510271
14.259414225941422,2,-3.036837590378319
14.259414225941422,3,-35.219777930338985
14.359832635983263,1,2.9440661052852732
14.359832635983263,2,-3.1303233486808697
14.359832635983263,3,-37.07638016654883
14.460251046025105,1,2.783144552791443
14.460251046025105,2,-3.2248174926909545
14.460251046025105,3,-39.00251664270249
14.560669456066945,1,2.619702036028782
14.560669456066945,2,-3.3203200224085716
14.560669456066945,3,-41.00001018928727
14.661087866108787,1,2.4537385549972868
14.661087866108787,2,-3.416830937833721
14.661087866108787,3,-43.07071404503853
14.761506276150627,1,2.285254109696961
14.761506276150627,2,-3.5143502389664043
14.761506276150627,3,-45.21651210200253
14.861924686192468,1,2.114248700127801
14.861924686192468,2,-3.6128779258066217
14.861924686192468,3,-47.43931915059978
14.96234309623431,1,1.940722326289805
14.96234309623431,2,-3.7124139983543714
14.96234309623431,3,-49.74108112468787
15.06276150627615,1,1.764674988182982
15.06276150627615,2,-3.8129584566096533
15.06276150627615,3,-52.12377534662487
15.163179916317992,1,1.5861066858073212
15.163179916317992,2,-3.914511300572469
15.163179916317992,3,-54.58941077233234
15.263598326359832,1,1.4050174191628333
15.263598326359832,2,-4.017072530242816
15.263598326359832,3,-57.14002823635826
15.364016736401673,1,1.2214071882495077
15.364016736401673,2,-4.1206421456207
15.364016736401673,3,-59.77770069694055
15.464435146443515,1,1.035275993067346
15.464435146443515,2,-4.225220146706116
15.464435146443515,3,-62.50453348106973
15.564853556485355,1,0.846623833616361
15.564853556485355,2,-4.330806533499063
15.564853556485355,3,-65.32266452955224
15.665271966527197,1,0.6554507098965345
15.665271966527197,2,-4.437401305999545
15.665271966527197,3,-68.2342646420738
15.765690376569037,1,0.461756621907881
15.765690376569037,2,-4.545004464207558
15.765690376569037,3,-71.24153772226194
15.866108786610878,1,0.2655415696503933
15.866108786610878,2,-4.653616008123107
15.866108786610878,3,-74.3467210227497
15.96652719665272,1,0.06680555312406966
15.96652719665272,2,-4.763235937746188
15.96652719665272,3,-77.55208539023843
16.06694560669456,1,-0.13445142767108287
16.06694560669456,2,-4.8738642530768015
16.06694560669456,3,-80.85993551056083
16.1673640167364,1,-0.3382293727350678
16.1673640167364,2,-4.985500954114947
16.1673640167364,3,-84.27261015374434
16.267782426778243,1,-0.5445282820678923
16.267782426778243,2,-5.09814604086063
16.267782426778243,3,-87.79248241907425
16.368200836820083,1,-0.753348155669542
16.368200836820083,2,-5.211799513313842
16.368200836820083,3,-91.42195998015619
16.468619246861923,1,-0.964688993540026
16.468619246861923,2,-5.326461371474588
16.468619246861923,3,-95.16348532998022
16.569037656903767,1,-1.1785507956793495
16.569037656903767,2,-5.44213161534287
16.569037656903767,3,-99.01953602598334
16.669456066945607,1,-1.3949335620874983
16.669456066945607,2,-5.558810244918682
16.669456066945607,3,-102.99262493511242
16.769874476987447,1,-1.6138372927644795
16.769874476987447,2,-5.6764972602020265
16.769874476987447,3,-107.08530047888789
16.87029288702929,1,-1.835261987710302
16.87029288702929,2,-5.795192661192907
16.87029288702929,3,-111.30014687846665
16.97071129707113,1,-2.05920764692495
16.97071129707113,2,-5.914896447891319
16.97071129707113,3,-115.63978439970467
17.07112970711297,1,-2.28567427040843
17.07112970711297,2,-6.035608620297264
17.07112970711297,3,-120.10686959822097
17.17154811715481,1,-2.5146618581607427
17.17154811715481,2,-6.157329178410739
17.17154811715481,3,-124.70409556446
17.271966527196653,1,-2.7461704101818967
17.271966527196653,2,-6.280058122231754
17.271966527196653,3,-129.43419216875552
17.372384937238493,1,-2.980199926471874
17.372384937238493,2,-6.403795451760299
17.372384937238493,3,-134.29992630639245
17.472803347280333,1,-3.216750407030686
17.472803347280333,2,-6.528541166996373
17.472803347280333,3,-139.30410214267135
17.573221757322177,1,-3.455821851858339
17.573221757322177,2,-6.65429526793999
17.573221757322177,3,-144.44956135797113
17.673640167364017,1,-3.6974142609548153
17.673640167364017,2,-6.7810577545911315
17.673640167364017,3,-149.73918339281124
17.774058577405857,1,-3.941527634320124
17.774058577405857,2,-6.908828626949806
17.774058577405857,3,-155.17588569291607
17.8744769874477,1,-4.188161971954276
17.8744769874477,2,-7.037607885016021
17.8744769874477,3,-160.76262395427779
17.97489539748954,1,-4.43731727385725
17.97489539748954,2,-7.167395528789763
17.97489539748954,3,-166.50239236821832
18.07531380753138,1,-4.68899354002906
18.07531380753138,2,-7.298191558271036
18.07531380753138,3,-172.39822386645403
18.17573221757322,1,-4.9431907704697
18.17573221757322,2,-7.429995973459846
18.17573221757322,3,-178.453190366158
18.276150627615063,1,-5.199908965179183
18.276150627615063,2,-7.562808774356192
18.276150627615063,3,-184.67040301502342
18.376569037656903,1,-5.459148124157489
18.376569037656903,2,-7.696629960960067
18.376569037656903,3,-191.05301243632582
18.476987447698743,1,-5.720908247404628
18.476987447698743,2,-7.831459533271474
18.476987447698743,3,-197.60420897398782
18.577405857740587,1,-5.985189334920609
18.577405857740587,2,-7.96729749129042
18.577405857740587,3,-204.32722293764112
18.677824267782427,1,-6.251991386705415
18.677824267782427,2,-8.104143835016894
18.677824267782427,3,-211.22532484768922
18.778242677824267,1,-6.521314402759053
18.778242677824267,2,-8.2419985644509
18.778242677824267,3,-218.30182568037188
18.87866108786611,1,-6.793158383081533
18.87866108786611,2,-8.380861679592448
18.87866108786611,3,-225.56007711282754
18.97907949790795,1,-7.067523327672834
18.97907949790795,2,-8.520733180441518
18.97907949790795,3,-233.00347176815544
19.07949790794979,1,-7.344409236532972
19.07949790794979,2,-8.661613066998125
19.07949790794979,3,-240.63544346048076
19.17991631799163,1,-7.6238161096619415
19.17991631799163,2,-8.803501339262265
19.17991631799163,3,-248.45946744001614
19.280334728033473,1,-7.905743947059751
19.280334728033473,2,-8.946397997233943
19.280334728033473,3,-256.47906063812576
19.380753138075313,1,-8.190192748726387
19.380753138075313,2,-9.090303040913149
19.380753138075313,3,-264.6977819123871
19.481171548117153,1,-8.477162514661854
19.481171548117153,2,-9.235216470299887
19.481171548117153,3,-273.11923229165563
19.581589958158997,1,-8.766653244866164
19.581589958158997,2,-9.381138285394163
19.581589958158997,3,-281.7470552211276
19.682008368200837,1,-9.058664939339296
19.682008368200837,2,-9.52806848619597
19.682008368200837,3,-290.5849368074018
19.782426778242677,1,-9.353197598081262
19.782426778242677,2,-9.676007072705309
19.782426778242677,3,-299.6366060635443
19.88284518828452,1,-9.650251221092072
19.88284518828452,2,-9.824954044922183
19.88284518828452,3,-308.90583515415125
19.98326359832636,1,-9.949825808371703
19.98326359832636,2,-9.974909402846588
19.98326359832636,3,-318.39643964041073
20.0836820083682,1,-10.251921359920166
20.0836820083682,2,-10.125873146478527
20.0836820083682,3,-328.1122787251677
20.18410041841004,1,-10.556537875737463
20.18410041841004,2,-10.277845275817995
20.18410041841004,3,-338.0572554979857
20.284518828451883,1,-10.863675355823604
20.284518828451883,2,-10.430825790865008
20.284518828451883,3,-348.2353171802114
20.384937238493723,1,-11.173333800178566
20.384937238493723,2,-10.584814691619544
20.384937238493723,3,-358.65045537003476
20.485355648535563,1,-11.485513208802361
20.485355648535563,2,-10.739811978081612
20.485355648535563,3,-369.30670628755644
20.585774058577407,1,-11.800213581695001
20.585774058577407,2,-10.895817650251225
20.585774058577407,3,-380.20815101984795
20.686192468619247,1,-12.117434918856462
20.686192468619247,2,-11.052831708128359
20.686192468619247,3,-391.3589157660144
20.786610878661087,1,-12.437177220286756
20.786610878661087,2,-11.210854151713026
20.786610878661087,3,-402.76317208225987
20.88702928870293,1,-12.759440485985893
20.88702928870293,2,-11.369884981005239
20.88702928870293,3,-414.42513712694966
20.98744769874477,1,-13.084224715953853
20.98744769874477,2,-11.529924196004972
20.98744769874477,3,-426.34907390567133
21.08786610878661,1,-13.411529910190644
21.08786610878661,2,-11.690971796712239
21.08786610878661,3,-438.53929151630115
21.18828451882845,1,-13.74135606869627
21.18828451882845,2,-11.853027783127043
21.18828451882845,3,-451.00014539406516
21.288702928870293,1,-14.07370319147074
21.288702928870293,2,-12.016092155249384
21.288702928870293,3,-463.73603755660315
21.389121338912133,1,-14.40857127851403
21.389121338912133,2,-12.180164913079249
21.389121338912133,3,-476.75141684902985
21.489539748953973,1,-14.745960329826152
21.489539748953973,2,-12.345246056616654
21.489539748953973,3,-490.0507791890015
21.589958158995817,1,-15.085870345407121
21.589958158995817,2,-12.511335585861593
21.589958158995817,3,-503.63866781177626
21.690376569037657,1,-15.42830132525691
21.690376569037657,2,-12.678433500814059
21.690376569037657,3,-517.519673515277
21.790794979079497,1,-15.773253269375532
21.790794979079497,2,-12.846539801474062
21.790794979079497,3,-531.6984349051575
21.89121338912134,1,-16.120726177762997
21.89121338912134,2,-13.015654487841601
21.89121338912134,3,-546.1796386398623
21.99163179916318,1,-16.470720050419285
21.99163179916318,2,-13.185777559916666
21.99163179916318,3,-560.9680196756908
22.09205020920502,1,-16.823234887344405
22.09205020920502,2,-13.35690901769927
22.09205020920502,3,-576.0683615118619
22.19246861924686,1,-17.17827068853836
22.19246861924686,2,-13.5290488611894
22.19246861924686,3,-591.4854964355745
22.292887029288703,1,-17.535827454001158
22.292887029288703,2,-13.702197090387072
22.292887029288703,3,-607.2243057670736
22.393305439330543,1,-17.895905183732776
22.393305439330543,2,-13.876353705292274
22.393305439330543,3,-623.2897201047098
22.493723849372383,1,-18.258503877733226
22.493723849372383,2,-14.051518705905005
22.493723849372383,3,-639.6867195700055
22.594142259414227,1,-18.623623536002523
22.594142259414227,2,-14.227692092225276
22.594142259414227,3,-656.4203340527177
22.694560669456067,1,-18.99126415854064
22.694560669456067,2,-14.404873864253076
22.694560669456067,3,-673.4956434558985
22.794979079497907,1,-19.36142574534759
22.794979079497907,2,-14.583064021988408
22.794979079497907,3,-690.917777940961
22.89539748953975,1,-19.734108296423386
22.89539748953975,2,-14.762262565431277
22.89539748953975,3,-708.6919181727425
22.99581589958159,1,-20.109311811768002
22.99581589958159,2,-14.942469494581678
22.99581589958159,3,-726.8232955645641
23.09623430962343,1,-20.48703629138145
23.09623430962343,2,-15.123684809439608
23.09623430962343,3,-745.3171925232982
23.19665271966527,1,-20.86728173526373
23.19665271966527,2,-15.305908510005075
23.19665271966527,3,-764.1789426944296
23.297071129707113,1,-21.25004814341486
23.297071129707113,2,-15.489140596278078
23.297071129707113,3,-783.413931207118
23.397489539748953,1,-21.635335515834804
23.397489539748953,2,-15.673381068258607
23.397489539748953,3,-803.0275949192617
23.497907949790793,1,-22.023143852523585
23.497907949790793,2,-15.858629925946673
23.497907949790793,3,-823.0254226625614
23.598326359832637,1,-22.41347315348121
23.598326359832637,2,-16.044887169342275
23.598326359832637,3,-843.4129554875833
23.698744769874477,1,-22.806323418707656
23.698744769874477,2,-16.232152798445405
23.698744769874477,3,-864.1957869088194
23.799163179916317,1,-23.20169464820293
23.799163179916317,2,-16.42042681325607
23.799163179916317,3,-885.3795631497554
23.89958158995816,1,-23.599586841967056
23.89958158995816,2,-16.609709213774273
23.89958158995816,3,-906.9699833879305
24,1,-24
24,2,-16.799999999999997
24,3,-928.9728
